ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
6392,Tablets,Sony,2053,29,Male,17,2,0
6393,Tablets,Sony,443,23,Male,2,2,0
6394,Smartphones,Sony,1465,43,Female,8,4,1
6395,Tablets,Sony,2129,48,Female,6,2,1
6396,Smartphones,Other Brands,2124,54,Male,10,1,0
6397,Smartphones,Samsung,2280,25,Female,18,4,1
6398,Tablets,Other Brands,2128,55,Male,1,4,1
6399,Tablets,Samsung,1670,41,Female,10,3,1
6400,Headphones,Sony,2068,44,Female,19,2,1
6401,Tablets,Apple,2775,38,Female,4,2,1
6402,Smartphones,Samsung,461,27,Female,10,1,0
6403,Tablets,HP,575,60,Male,9,5,1
6404,Tablets,Samsung,552,47,Female,8,2,1
6405,Smart Watches,Sony,215,69,Male,19,2,0
6406,Smartphones,Samsung,491,32,Female,5,4,1
6407,Laptops,Samsung,524,31,Female,5,1,1
6408,Headphones,Other Brands,2757,64,Female,15,3,1
6409,Smart Watches,Sony,2799,56,Male,13,2,0
6410,Headphones,HP,1114,49,Female,18,4,1
6411,Smartphones,Samsung,1179,66,Male,19,5,1
6412,Headphones,Samsung,625,69,Female,3,3,1
6413,Smartphones,Sony,2486,23,Female,13,4,1
6414,Laptops,Samsung,2868,21,Female,4,1,0
6415,Laptops,Sony,755,27,Female,2,3,0
6416,Smart Watches,Other Brands,2076,20,Male,12,1,0
6417,Headphones,Apple,2122,20,Male,6,3,0
6418,Smart Watches,Samsung,982,61,Male,17,3,0
6419,Headphones,Other Brands,779,23,Female,5,1,0
6420,Laptops,HP,1656,41,Female,11,4,1
6421,Laptops,Samsung,880,23,Male,15,4,0
6422,Tablets,Sony,541,63,Male,19,2,0
6423,Tablets,Apple,2619,69,Male,4,1,0
6424,Smartphones,Samsung,2251,32,Female,8,3,1
6425,Smart Watches,Apple,929,43,Female,8,2,1
6426,Smart Watches,Apple,436,24,Female,17,2,0
6427,Smartphones,HP,337,29,Male,8,1,0
6428,Smart Watches,Sony,2313,28,Female,19,3,0
6429,Laptops,Sony,827,51,Male,1,4,1
6430,Smart Watches,Other Brands,1644,60,Male,8,4,1
6431,Tablets,Sony,2684,66,Female,7,3,1
6432,Laptops,Apple,1709,40,Male,5,3,0
6433,Laptops,Other Brands,2341,18,Female,16,3,0
6434,Smartphones,Apple,637,34,Male,18,2,0
6435,Headphones,Apple,1448,29,Female,12,3,0
6436,Headphones,Sony,2972,28,Male,8,2,0
6437,Smartphones,Sony,1927,67,Female,6,3,1
6438,Smart Watches,HP,2993,55,Male,18,5,1
6439,Laptops,Other Brands,147,24,Male,10,5,0
6440,Smart Watches,HP,2886,43,Female,7,5,1
6441,Headphones,HP,1330,45,Male,19,4,1
6442,Tablets,Other Brands,1004,54,Male,7,1,0
6443,Smartphones,HP,475,45,Male,5,5,1
6444,Laptops,Sony,136,57,Female,5,2,1
6445,Smart Watches,Other Brands,432,54,Female,17,2,1
6446,Tablets,Samsung,2693,21,Female,10,1,0
6447,Laptops,Apple,2077,68,Male,19,5,1
6448,Headphones,Sony,2549,43,Male,2,4,1
6449,Smart Watches,Apple,1360,25,Male,11,4,0
6450,Tablets,HP,1602,53,Male,13,3,0
6451,Smartphones,Apple,2051,67,Female,6,4,1
6452,Smartphones,Apple,2576,63,Female,11,5,1
6453,Smartphones,Apple,818,43,Male,11,1,0
6454,Laptops,Samsung,2615,43,Male,5,2,0
6455,Smartphones,Apple,2220,32,Male,9,1,0
6456,Headphones,Apple,2192,33,Female,11,4,1
6457,Tablets,Sony,2911,60,Female,2,2,1
6458,Laptops,Other Brands,1303,22,Female,4,4,1
6459,Smartphones,Samsung,2003,69,Male,15,1,0
6460,Laptops,HP,317,50,Female,8,1,1
6461,Smart Watches,Apple,637,18,Female,16,5,1
6462,Headphones,Samsung,2461,35,Female,17,3,1
6463,Smartphones,HP,674,53,Female,4,2,1
6464,Smartphones,Other Brands,1911,25,Male,19,4,0
6465,Headphones,HP,1474,36,Male,1,4,1
6466,Tablets,HP,1763,65,Female,10,4,1
6467,Smart Watches,Samsung,696,69,Female,12,5,1
6468,Smart Watches,Other Brands,838,61,Female,2,3,1
6469,Smartphones,Other Brands,452,68,Female,18,2,1
6470,Laptops,HP,770,31,Male,3,5,1
6471,Smart Watches,Samsung,1881,50,Female,1,3,1
6472,Laptops,HP,494,62,Male,1,1,0
6473,Headphones,Apple,1016,37,Female,4,2,1
6474,Laptops,Other Brands,2238,51,Female,6,3,1
6475,Laptops,Samsung,1438,21,Female,11,3,0
6476,Headphones,Other Brands,882,51,Female,16,3,1
6477,Laptops,Sony,614,38,Male,10,1,0
6478,Headphones,Samsung,2666,38,Male,18,4,1
6479,Tablets,Samsung,552,49,Female,5,4,1
6480,Headphones,HP,594,49,Female,14,3,1
6481,Laptops,Sony,1590,38,Female,11,4,1
6482,Laptops,Sony,2447,45,Male,4,4,1
6483,Smart Watches,Sony,436,64,Male,5,1,0
6484,Laptops,Other Brands,1009,56,Female,12,4,1
6485,Smart Watches,Samsung,678,20,Male,10,3,0
6486,Smartphones,Samsung,1987,19,Male,12,2,0
6487,Smartphones,HP,967,21,Male,1,1,0
6488,Laptops,Sony,1576,66,Male,18,3,0
6489,Smart Watches,Samsung,1110,46,Female,4,5,1
6490,Smartphones,Samsung,2683,61,Male,2,2,0
6491,Laptops,Sony,1773,26,Female,4,4,1
6492,Smartphones,Other Brands,2050,65,Female,4,2,1
6493,Tablets,Other Brands,1636,58,Male,15,5,1
6494,Smartphones,HP,2112,61,Male,2,5,1
6495,Laptops,Sony,1805,38,Male,8,4,1
6496,Headphones,Samsung,1619,55,Female,12,5,1
6497,Tablets,Apple,1023,50,Male,13,3,0
6498,Smartphones,Samsung,2357,29,Female,10,2,0
6499,Headphones,HP,1872,56,Female,8,3,1
6500,Smartphones,HP,2856,33,Male,10,3,0
6501,Smart Watches,Other Brands,1518,54,Male,3,1,0
6502,Smart Watches,Sony,2239,54,Female,10,5,1
6503,Headphones,Sony,2809,30,Male,8,4,0
6504,Smartphones,Apple,317,27,Female,7,3,0
6505,Tablets,Sony,1724,69,Female,17,1,1
6506,Headphones,Sony,2285,33,Male,15,3,0
6507,Laptops,HP,2653,30,Male,5,1,0
6508,Smartphones,Samsung,1598,63,Male,6,5,1
6509,Laptops,Sony,1469,26,Male,8,3,0
6510,Laptops,Apple,674,49,Female,4,1,1
6511,Laptops,Apple,523,24,Female,2,4,1
6512,Laptops,Sony,1919,65,Female,14,5,1
6513,Laptops,Samsung,306,49,Male,5,4,1
6514,Tablets,Apple,1575,40,Male,7,3,0
6515,Laptops,Samsung,533,51,Female,1,2,1
6516,Laptops,HP,2584,63,Male,19,1,0
6517,Laptops,Other Brands,1587,42,Male,10,2,0
6518,Headphones,Apple,1024,33,Female,1,1,1
6519,Laptops,Samsung,1615,63,Female,8,5,1
6520,Laptops,HP,126,45,Male,8,5,1
6521,Laptops,Apple,167,45,Male,7,4,1
6522,Smartphones,Sony,2761,26,Female,7,5,1
6523,Headphones,HP,1653,31,Female,14,1,1
6524,Laptops,Other Brands,837,44,Male,16,5,1
6525,Laptops,Samsung,2151,41,Male,12,4,1
6526,Smart Watches,Other Brands,1789,54,Female,18,4,1
6527,Tablets,HP,2401,51,Female,9,2,1
6528,Laptops,Other Brands,121,58,Male,11,1,0
6529,Headphones,Other Brands,622,45,Female,2,1,1
6530,Smartphones,HP,2744,33,Male,19,1,0
6531,Laptops,Other Brands,584,21,Male,16,4,0
6532,Smartphones,Sony,2420,18,Male,8,5,0
6533,Smartphones,Sony,1118,61,Female,4,5,1
6534,Smart Watches,Samsung,903,68,Male,8,2,0
6535,Smartphones,Apple,2971,34,Female,19,5,1
6536,Smart Watches,Sony,2772,37,Male,15,3,0
6537,Headphones,Samsung,973,31,Female,15,5,1
6538,Smartphones,Sony,692,38,Female,4,1,1
6539,Tablets,Apple,123,29,Female,8,2,0
6540,Laptops,Other Brands,2806,63,Male,1,5,1
6541,Tablets,HP,2406,20,Female,3,2,0
6542,Smartphones,Sony,2563,43,Female,11,1,1
6543,Smartphones,Sony,2264,39,Female,1,1,1
6544,Laptops,Other Brands,2934,35,Female,16,2,1
6545,Headphones,Sony,1533,60,Male,10,5,1
6546,Headphones,Samsung,138,62,Male,16,1,0
6547,Smartphones,HP,1958,23,Male,3,3,0
6548,Tablets,Samsung,445,62,Male,3,2,0
6549,Headphones,Apple,2443,47,Female,11,5,1
6550,Smartphones,HP,2493,37,Male,12,5,1
6551,Smart Watches,HP,1372,48,Female,10,3,1
6552,Smartphones,Other Brands,1139,54,Male,10,4,1
6553,Tablets,Apple,1650,41,Male,4,3,0
6554,Smart Watches,Apple,1168,67,Female,19,4,1
6555,Tablets,Apple,730,23,Male,8,3,0
6556,Smartphones,Other Brands,701,69,Male,3,2,0
6557,Smartphones,Sony,188,18,Female,19,4,1
6558,Tablets,Apple,280,37,Female,4,1,1
6559,Smartphones,Other Brands,2384,27,Male,6,2,0
6560,Laptops,Samsung,621,43,Female,18,3,1
6561,Headphones,Samsung,1175,29,Male,14,2,0
6562,Smart Watches,Other Brands,863,60,Male,4,2,0
6563,Smart Watches,Sony,262,52,Male,13,4,1
6564,Smart Watches,Samsung,1447,33,Female,10,5,1
6565,Headphones,Apple,1192,65,Male,11,3,0
6566,Headphones,Sony,933,21,Female,7,3,0
6567,Headphones,Apple,434,63,Male,14,5,1
6568,Smart Watches,Sony,963,50,Female,4,5,1
6569,Headphones,Sony,366,21,Female,7,4,1
6570,Laptops,Sony,2334,48,Male,6,2,0
6571,Tablets,Sony,2302,18,Male,6,2,0
6572,Headphones,Apple,2329,34,Male,3,1,0
6573,Tablets,HP,603,51,Male,4,2,0
6574,Laptops,Apple,742,32,Female,7,4,1
6575,Laptops,Apple,1790,69,Male,1,5,1
6576,Smartphones,Apple,1396,65,Male,14,5,1
6577,Tablets,Samsung,625,51,Male,10,5,1
6578,Smartphones,Sony,1643,43,Male,12,3,0
6579,Headphones,Other Brands,2117,56,Female,1,2,1
6580,Smart Watches,Other Brands,1199,67,Female,2,1,1
6581,Laptops,Apple,943,23,Female,17,5,1
6582,Headphones,Samsung,1994,63,Female,12,3,1
6583,Laptops,HP,1193,22,Male,10,3,0
6584,Laptops,Other Brands,2357,60,Male,3,3,0
6585,Tablets,Samsung,1149,60,Male,13,2,0
6586,Smart Watches,Other Brands,1943,26,Male,2,2,0
6587,Headphones,Other Brands,546,51,Male,6,5,1
6588,Smart Watches,Samsung,2201,48,Female,19,4,1
6589,Smartphones,Samsung,1845,63,Female,8,4,1
6590,Tablets,Sony,2005,66,Male,16,4,1
6591,Smart Watches,HP,2464,64,Female,7,5,1
6592,Smart Watches,Samsung,776,43,Female,19,3,1
6593,Laptops,Sony,1159,50,Male,8,4,1
6594,Laptops,Other Brands,1079,64,Male,13,2,0
6595,Smartphones,HP,1428,42,Female,9,2,1
6596,Tablets,Sony,2195,39,Female,4,4,1
6597,Tablets,Apple,2040,20,Male,17,4,0
6598,Smartphones,Samsung,596,63,Male,8,1,0
6599,Laptops,Sony,2115,31,Female,14,5,1
6600,Smartphones,Apple,495,37,Male,8,1,0
6601,Smart Watches,Other Brands,865,44,Female,7,1,1
6602,Tablets,Sony,1746,59,Male,1,5,1
6603,Smart Watches,HP,417,47,Male,8,4,1
6604,Headphones,HP,878,35,Female,12,1,1
6605,Headphones,Samsung,2871,63,Male,5,3,0
6606,Smartphones,Samsung,2014,27,Female,13,3,0
6607,Smart Watches,Sony,1411,26,Female,3,3,0
6608,Smart Watches,Sony,1893,37,Female,4,1,1
6609,Laptops,Other Brands,814,65,Male,12,2,0
6610,Tablets,Sony,1012,37,Female,16,5,1
6611,Smart Watches,Samsung,2525,47,Male,7,5,1
6612,Smartphones,HP,1669,20,Male,4,3,0
6613,Laptops,Sony,461,19,Male,2,2,0
6614,Headphones,HP,960,31,Male,3,5,1
6615,Headphones,HP,1130,52,Male,15,1,0
6616,Smartphones,Other Brands,2856,30,Male,1,1,0
6617,Laptops,Apple,2575,62,Female,13,4,1
6618,Smart Watches,Other Brands,2958,40,Male,19,3,0
6619,Smartphones,Apple,2896,58,Female,12,4,1
6620,Laptops,Sony,657,40,Female,15,5,1
6621,Smart Watches,Sony,2364,65,Male,18,2,0
6622,Laptops,Apple,174,32,Female,8,4,1
6623,Tablets,Sony,1397,65,Male,4,1,0
6624,Tablets,Sony,2193,60,Female,15,1,1
6625,Tablets,Sony,284,57,Male,14,4,1
6626,Laptops,HP,2162,52,Male,14,5,1
6627,Laptops,Sony,2069,69,Male,12,4,1
6628,Headphones,Apple,1912,33,Male,12,4,1
6629,Laptops,Samsung,2527,23,Male,14,1,0
6630,Laptops,Other Brands,2714,24,Male,14,2,0
6631,Smartphones,Samsung,693,60,Male,8,4,1
6632,Laptops,Sony,1372,39,Male,16,4,1
6633,Smartphones,Sony,1492,56,Male,3,3,0
6634,Laptops,Samsung,1430,19,Female,19,2,0
6635,Headphones,Other Brands,2914,51,Female,19,4,1
6636,Headphones,Other Brands,1324,45,Male,4,4,1
6637,Smart Watches,Apple,1794,63,Female,9,3,1
6638,Smart Watches,Sony,2237,23,Male,11,4,0
6639,Tablets,Other Brands,1551,61,Male,2,1,0
6640,Smartphones,Samsung,726,22,Female,10,5,1
6641,Tablets,Apple,492,62,Male,13,4,1
6642,Headphones,HP,981,20,Male,19,2,0
6643,Smartphones,Sony,2103,27,Female,4,3,0
6644,Smart Watches,Samsung,1002,46,Male,9,1,0
6645,Tablets,Apple,984,57,Male,3,1,0
6646,Smartphones,HP,2023,38,Male,9,1,0
6647,Smartphones,HP,1918,40,Male,17,5,1
6648,Tablets,Apple,2193,50,Female,7,1,1
6649,Headphones,Sony,156,64,Male,15,5,1
6650,Laptops,Other Brands,2686,54,Male,13,3,0
6651,Laptops,Samsung,572,18,Female,13,2,0
6652,Laptops,HP,2728,54,Female,6,1,1
6653,Tablets,Samsung,1588,30,Female,18,3,0
6654,Laptops,HP,643,20,Male,5,2,0
6655,Laptops,Samsung,623,23,Female,19,1,0
6656,Tablets,HP,2903,24,Female,16,1,0
6657,Laptops,Other Brands,2327,45,Male,19,5,1
6658,Tablets,Samsung,2193,21,Female,5,3,0
6659,Smartphones,Other Brands,1808,66,Male,5,2,0
6660,Headphones,Samsung,2835,26,Male,7,5,0
6661,Laptops,Samsung,2923,39,Female,14,2,1
6662,Laptops,Other Brands,2802,55,Female,4,5,1
6663,Smartphones,Samsung,2690,67,Male,14,3,0
6664,Smartphones,Other Brands,2204,36,Male,17,5,1
6665,Smartphones,Apple,1368,36,Female,16,2,1
6666,Headphones,Other Brands,605,22,Female,19,1,0
6667,Smartphones,Apple,1942,28,Male,8,2,0
6668,Smart Watches,HP,1352,22,Male,12,3,0
6669,Tablets,Sony,348,69,Male,15,3,0
6670,Tablets,Sony,1601,19,Male,11,2,0
6671,Laptops,Apple,1096,19,Male,11,3,0
6672,Smart Watches,HP,2655,21,Male,13,3,0
6673,Smartphones,Sony,2973,32,Female,11,1,1
6674,Laptops,Sony,2380,60,Male,19,2,0
6675,Headphones,HP,636,42,Female,14,4,1
6676,Laptops,Apple,777,66,Female,7,3,1
6677,Smart Watches,HP,134,66,Female,13,1,1
6678,Headphones,HP,428,18,Male,15,4,0
6679,Smart Watches,Other Brands,821,37,Male,4,2,0
6680,Headphones,HP,193,55,Male,8,3,0
6681,Smart Watches,Samsung,2130,19,Female,10,5,1
6682,Smartphones,Sony,1682,42,Male,5,4,1
6683,Smartphones,Other Brands,825,59,Male,18,2,0
6684,Headphones,HP,2365,28,Female,17,5,1
6685,Headphones,Apple,971,24,Male,3,3,0
6686,Tablets,Apple,1422,33,Male,9,2,0
6687,Laptops,Sony,785,57,Male,6,3,0
6688,Smart Watches,Apple,1604,49,Female,19,5,1
6689,Headphones,Sony,1091,54,Male,17,3,0
6690,Laptops,HP,1935,44,Female,2,2,1
6691,Smart Watches,Samsung,1086,29,Female,12,2,0
6692,Smart Watches,Sony,2553,36,Male,5,5,1
6693,Smart Watches,Sony,2429,53,Male,9,1,0
6694,Smartphones,Sony,995,18,Male,15,1,0
6695,Headphones,Other Brands,1180,47,Female,15,5,1
6696,Tablets,Apple,1437,53,Female,2,5,1
6697,Tablets,HP,2082,61,Female,19,2,1
6698,Smartphones,Apple,2884,56,Male,3,2,0
6699,Headphones,Samsung,2899,61,Male,11,5,1
6700,Laptops,Other Brands,2744,31,Male,17,4,1
6701,Laptops,Samsung,710,48,Male,8,2,0
6702,Smartphones,Other Brands,2270,29,Female,6,4,1
6703,Tablets,Apple,160,42,Male,7,2,0
6704,Smart Watches,Other Brands,2001,50,Female,2,1,1
6705,Tablets,Other Brands,2311,25,Male,8,1,0
6706,Smartphones,Samsung,1666,18,Female,12,3,0
6707,Headphones,Apple,1065,31,Male,18,2,0
6708,Smart Watches,Samsung,732,21,Male,5,4,0
6709,Headphones,Other Brands,2364,43,Male,16,2,0
6710,Smartphones,Apple,1839,36,Male,7,1,0
6711,Smartphones,Apple,1706,61,Male,14,2,0
6712,Smart Watches,Sony,2163,29,Male,5,3,0
6713,Smart Watches,HP,1506,52,Male,13,3,0
6714,Smartphones,Samsung,1622,22,Female,7,5,1
6715,Tablets,Samsung,548,44,Male,12,4,1
6716,Headphones,Apple,1731,46,Male,14,4,1
6717,Smart Watches,Samsung,904,56,Female,7,5,1
6718,Laptops,Samsung,177,21,Male,19,4,0
6719,Smart Watches,Samsung,1506,48,Male,2,1,0
6720,Smartphones,HP,2169,69,Female,5,1,1
6721,Tablets,Apple,508,37,Female,5,1,1
6722,Tablets,Samsung,1656,68,Male,9,2,0
6723,Headphones,Other Brands,2622,46,Male,16,1,0
6724,Smartphones,Samsung,1670,67,Male,10,4,1
6725,Headphones,Samsung,2747,67,Male,5,2,0
6726,Tablets,Samsung,2772,29,Female,17,5,1
6727,Tablets,Apple,1652,47,Female,14,4,1
6728,Smart Watches,Apple,259,34,Female,18,2,1
6729,Tablets,Other Brands,948,27,Female,10,4,1
6730,Tablets,Other Brands,1672,46,Female,15,1,1
6731,Smart Watches,Other Brands,2374,54,Female,13,3,1
6732,Headphones,Sony,557,26,Male,19,3,0
6733,Laptops,Samsung,263,64,Female,13,1,1
6734,Laptops,Samsung,2445,38,Male,17,1,0
6735,Smartphones,HP,764,50,Male,13,2,0
6736,Tablets,Other Brands,1017,22,Male,11,3,0
6737,Laptops,Samsung,767,66,Male,15,1,0
6738,Smart Watches,Sony,916,34,Male,16,5,1
6739,Smartphones,Apple,1903,58,Female,14,3,1
6740,Laptops,HP,1622,43,Male,6,5,1
6741,Smart Watches,Sony,1716,38,Male,18,5,1
6742,Smartphones,Apple,1940,68,Male,8,3,0
6743,Smart Watches,Sony,2274,19,Female,14,5,1
6744,Laptops,Apple,1377,52,Female,5,5,1
6745,Smartphones,Other Brands,1983,25,Female,19,5,1
6746,Laptops,HP,1500,67,Female,4,2,1
6747,Tablets,Samsung,2766,32,Male,8,3,0
6748,Headphones,Other Brands,1172,41,Female,15,2,1
6749,Smart Watches,HP,691,54,Male,7,1,0
6750,Tablets,Apple,685,52,Male,8,1,0
6751,Smartphones,HP,761,18,Female,3,5,1
6752,Laptops,HP,1784,68,Female,3,2,1
6753,Headphones,Sony,601,24,Male,14,1,0
6754,Smartphones,Other Brands,674,56,Female,1,5,1
6755,Headphones,HP,1115,50,Male,3,4,1
6756,Headphones,Samsung,1153,38,Male,10,2,0
6757,Smartphones,HP,182,30,Female,8,1,0
6758,Laptops,Apple,1423,43,Male,1,1,0
6759,Smart Watches,Apple,396,41,Female,9,1,1
6760,Laptops,Sony,2894,23,Female,1,3,0
6761,Laptops,Other Brands,1544,64,Male,1,5,1
6762,Laptops,Apple,1141,61,Female,6,2,1
6763,Smart Watches,Samsung,1890,60,Female,9,4,1
6764,Headphones,Samsung,944,31,Male,9,5,1
6765,Tablets,Samsung,518,51,Female,7,2,1
6766,Smartphones,Other Brands,1848,33,Male,6,5,1
6767,Laptops,Apple,442,28,Female,5,1,0
6768,Smart Watches,HP,2765,54,Male,14,3,0
6769,Smartphones,Apple,2698,31,Female,14,5,1
6770,Headphones,Other Brands,1250,20,Female,16,3,0
6771,Laptops,HP,2894,62,Male,4,5,1
6772,Tablets,Other Brands,1340,28,Female,8,1,0
6773,Tablets,Apple,1843,39,Male,18,1,0
6774,Headphones,Other Brands,1928,50,Male,17,5,1
6775,Smartphones,Apple,400,20,Male,2,5,0
6776,Headphones,Sony,193,43,Female,17,5,1
6777,Laptops,HP,1015,59,Female,4,2,1
6778,Smart Watches,Sony,1353,49,Female,18,4,1
6779,Laptops,Apple,1225,60,Male,18,1,0
6780,Smartphones,Sony,621,45,Female,11,3,1
6781,Smart Watches,Other Brands,1847,66,Male,18,5,1
6782,Headphones,Samsung,2442,28,Female,6,3,0
6783,Smart Watches,Sony,2034,51,Female,1,5,1
6784,Smart Watches,Other Brands,2345,52,Male,3,2,0
6785,Laptops,Apple,849,30,Female,13,3,0
6786,Laptops,Other Brands,2447,59,Male,14,5,1
6787,Smart Watches,Samsung,2811,69,Male,17,5,1
6788,Smart Watches,Other Brands,1504,69,Male,14,1,0
6789,Smartphones,Sony,1905,69,Male,11,2,0
6790,Laptops,Other Brands,299,56,Female,1,2,1
6791,Headphones,Sony,2271,35,Male,19,5,1
6792,Tablets,Apple,2261,55,Female,1,4,1
6793,Smartphones,HP,2873,42,Female,19,1,1
6794,Laptops,Other Brands,2712,65,Male,16,5,1
6795,Headphones,HP,2523,47,Female,18,3,1
6796,Laptops,Apple,1376,37,Male,2,5,1
6797,Laptops,Sony,1640,64,Male,1,5,1
6798,Smartphones,Sony,405,38,Male,13,2,0
6799,Laptops,Samsung,2882,57,Female,9,4,1
6800,Headphones,HP,467,34,Female,13,2,1
6801,Smartphones,Other Brands,2991,20,Male,6,2,0
6802,Headphones,Apple,2548,64,Male,11,4,1
6803,Smart Watches,Apple,1047,49,Female,15,3,1
6804,Tablets,Samsung,994,66,Female,2,2,1
6805,Tablets,Sony,1647,66,Female,3,5,1
6806,Headphones,HP,2591,29,Female,1,3,0
6807,Headphones,Other Brands,579,25,Female,16,2,0
6808,Tablets,HP,600,61,Female,3,3,1
6809,Headphones,HP,1408,43,Female,2,5,1
6810,Laptops,Apple,673,56,Male,12,3,0
6811,Smartphones,Other Brands,2090,44,Female,19,5,1
6812,Tablets,HP,1581,58,Female,4,1,1
6813,Smartphones,Sony,826,36,Female,10,4,1
6814,Laptops,Apple,1956,58,Male,11,1,0
6815,Smartphones,HP,2706,59,Male,8,5,1
6816,Headphones,Other Brands,2235,28,Female,11,5,1
6817,Headphones,Samsung,2201,59,Female,3,5,1
6818,Headphones,Samsung,273,49,Female,4,5,1
6819,Laptops,Other Brands,485,18,Male,12,3,0
6820,Laptops,Sony,144,36,Female,2,3,1
6821,Smart Watches,HP,626,26,Female,5,3,0
6822,Headphones,HP,739,40,Male,8,3,0
6823,Smart Watches,Apple,484,32,Male,15,4,1
6824,Headphones,Apple,2808,60,Female,6,4,1
6825,Smartphones,HP,2108,33,Female,10,3,1
6826,Smart Watches,Sony,1720,47,Male,3,2,0
6827,Laptops,Samsung,1582,44,Male,13,4,1
6828,Headphones,HP,1963,63,Male,3,3,0
6829,Tablets,HP,658,22,Female,12,2,0
6830,Smartphones,HP,2400,47,Male,16,1,0
6831,Laptops,HP,212,37,Male,14,2,0
6832,Smart Watches,Samsung,937,57,Male,13,3,0
6833,Tablets,Other Brands,1008,24,Female,6,4,1
6834,Laptops,Apple,1121,69,Male,11,4,1
6835,Smartphones,Other Brands,743,19,Male,17,4,0
6836,Tablets,Sony,2620,64,Female,9,3,1
6837,Smartphones,Apple,2992,38,Female,15,2,1
6838,Smartphones,Apple,2596,23,Female,12,1,0
6839,Smart Watches,Apple,931,43,Female,2,3,1
6840,Headphones,Other Brands,2328,54,Male,11,1,0
6841,Tablets,Samsung,2956,45,Male,13,3,0
6842,Smartphones,Apple,2047,20,Female,7,3,0
6843,Smart Watches,Apple,332,54,Male,8,3,0
6844,Smart Watches,Apple,109,33,Female,11,4,1
6845,Tablets,Sony,2940,29,Female,7,3,0
6846,Smart Watches,Other Brands,977,23,Male,8,4,0
6847,Tablets,Samsung,655,23,Male,2,1,0
6848,Laptops,Sony,1905,24,Female,6,2,0
6849,Laptops,HP,789,21,Female,4,5,1
6850,Headphones,HP,1330,32,Female,1,2,1
6851,Headphones,HP,444,46,Male,18,4,1
6852,Headphones,Samsung,1504,19,Female,5,3,0
6853,Headphones,Other Brands,414,47,Female,10,4,1
6854,Headphones,Other Brands,556,44,Male,13,2,0
6855,Smartphones,HP,1602,57,Female,5,4,1
6856,Tablets,Other Brands,406,49,Female,12,2,1
6857,Tablets,HP,2217,55,Male,3,2,0
6858,Smartphones,Other Brands,2084,61,Male,9,5,1
6859,Tablets,Apple,391,54,Female,9,1,1
6860,Smart Watches,Apple,1925,23,Female,9,1,0
6861,Laptops,Sony,2017,51,Male,1,1,0
6862,Headphones,Other Brands,1224,62,Male,3,4,1
6863,Smart Watches,Sony,1841,30,Female,15,5,1
6864,Tablets,Apple,802,53,Female,7,1,1
6865,Laptops,HP,1323,40,Female,12,2,1
6866,Headphones,Sony,1475,62,Male,1,5,1
6867,Smart Watches,Other Brands,485,40,Male,4,1,0
6868,Headphones,HP,2896,31,Female,15,2,1
6869,Smart Watches,HP,2906,46,Female,9,3,1
6870,Headphones,Other Brands,2405,58,Female,8,2,1
6871,Smartphones,Other Brands,2369,27,Male,19,2,0
6872,Laptops,HP,1931,40,Male,7,5,1
6873,Headphones,Other Brands,1022,40,Male,5,1,0
6874,Smart Watches,HP,1963,54,Male,14,2,0
6875,Smartphones,HP,2654,32,Female,10,1,1
6876,Headphones,Sony,956,31,Male,3,2,0
6877,Laptops,Apple,2835,32,Male,15,3,0
6878,Smartphones,HP,1243,30,Female,1,5,1
6879,Smart Watches,Apple,1140,39,Male,16,2,0
6880,Smartphones,HP,671,54,Male,17,4,1
6881,Smartphones,Other Brands,1920,61,Male,9,2,0
6882,Smart Watches,Apple,1746,51,Male,18,1,0
6883,Tablets,Sony,1831,36,Female,11,4,1
6884,Laptops,Apple,1003,20,Male,11,4,0
6885,Headphones,HP,653,48,Male,3,4,1
6886,Smartphones,Apple,890,49,Female,15,3,1
6887,Tablets,Samsung,1373,39,Male,2,1,0
6888,Smartphones,Samsung,572,23,Female,16,3,0
6889,Smartphones,Sony,790,42,Female,1,5,1
6890,Smart Watches,Apple,2391,57,Female,14,4,1
6891,Smartphones,Samsung,1021,21,Female,1,2,0
6892,Smartphones,Other Brands,1710,21,Male,15,1,0
6893,Smartphones,HP,2632,66,Female,12,5,1
6894,Laptops,HP,1376,25,Male,18,3,0
6895,Smartphones,Other Brands,1671,34,Female,17,4,1
6896,Smart Watches,Other Brands,217,22,Male,5,2,0
6897,Smart Watches,Samsung,561,43,Male,1,3,0
6898,Smart Watches,Samsung,863,27,Male,16,1,0
6899,Tablets,Other Brands,1172,49,Female,11,2,1
6900,Smart Watches,Samsung,2657,19,Female,17,5,1
6901,Smartphones,Samsung,683,66,Male,7,5,1
6902,Smart Watches,HP,796,67,Female,14,3,1
6903,Headphones,Samsung,989,21,Male,18,3,0
6904,Tablets,Sony,1113,42,Male,13,3,0
6905,Headphones,Sony,1831,49,Female,12,4,1
6906,Tablets,Samsung,2825,34,Male,4,5,1
6907,Headphones,HP,2095,33,Male,5,5,1
6908,Headphones,Samsung,2891,68,Male,1,5,1
6909,Smart Watches,Apple,710,44,Male,4,2,0
6910,Smartphones,HP,1270,33,Male,15,4,1
6911,Tablets,Apple,1729,35,Female,5,5,1
6912,Smartphones,Sony,2362,30,Male,18,2,0
6913,Smartphones,Other Brands,109,35,Male,4,3,0
